,coin,market_cap,tw_followers,date
4089,elongate,0,130593,2021-10-22
4090,elongate,0,130597,2021-10-23
4091,elongate,0,130694,2021-10-24
4092,elongate,0,130800,2021-10-25
4093,elongate,0,0,2021-10-26
4094,elongate,0,130711,2021-10-27
4095,elongate,0,130851,2021-10-28
4096,elongate,0,0,2021-10-29
4097,elongate,0,131637,2021-10-30
4098,elongate,0,0,2021-10-31
4099,elongate,0,132512,2021-11-01
4100,elongate,0,132793,2021-11-02
4101,elongate,0,132977,2021-11-03
4102,elongate,0,133125,2021-11-04
4103,elongate,0,133285,2021-11-05
4104,elongate,0,133421,2021-11-06
4105,elongate,0,0,2021-11-07
4106,elongate,0,0,2021-11-08
4107,elongate,0,133883,2021-11-09
4108,elongate,0,134044,2021-11-10
4109,elongate,0,134207,2021-11-11
4110,elongate,0,0,2021-11-12
4111,elongate,0,0,2021-11-13
4112,elongate,0,134652,2021-11-14
4113,elongate,0,134902,2021-11-15
4114,elongate,0,135186,2021-11-16
4115,elongate,0,135186,2021-11-16
4116,evolution,0,13029,2021-10-18
4117,evolution,0,13018,2021-10-19
4118,evolution,0,13014,2021-10-20
4119,evolution,0,13014,2021-10-21
4120,evolution,0,13005,2021-10-22
4121,evolution,0,12995,2021-10-23
4122,evolution,0,12992,2021-10-24
4123,evolution,0,12987,2021-10-25
4124,evolution,0,12967,2021-10-26
4125,evolution,0,12944,2021-10-27
4126,evolution,0,12937,2021-10-28
4127,evolution,0,12939,2021-10-29
4128,evolution,0,12935,2021-10-30
4129,evolution,0,12931,2021-10-31
4130,evolution,0,12948,2021-11-05
4131,evolution,0,12940,2021-11-06
4132,evolution,0,12934,2021-11-07
4133,evolution,0,12911,2021-11-08
4134,evolution,0,12906,2021-11-09
4135,evolution,0,12900,2021-11-10
4136,evolution,0,12908,2021-11-11
4137,evolution,0,12904,2021-11-12
4138,evolution,0,12922,2021-11-13
4139,evolution,0,12934,2021-11-14
4140,evolution,0,12938,2021-11-15
4141,evolution,0,12945,2021-11-16
4142,evolution,0,12945,2021-11-16
4143,drakeball-token,0,11540,2021-10-18
4144,drakeball-token,0,11539,2021-10-19
4145,drakeball-token,0,11530,2021-10-20
4146,drakeball-token,0,11526,2021-10-21
4147,drakeball-token,0,11522,2021-10-22
4148,drakeball-token,0,11511,2021-10-23
4149,drakeball-token,0,11503,2021-10-24
4150,drakeball-token,0,11498,2021-10-25
4151,drakeball-token,0,11498,2021-10-26
4152,drakeball-token,0,11481,2021-10-27
4153,drakeball-token,0,11467,2021-10-28
4154,drakeball-token,0,11459,2021-10-29
4155,drakeball-token,0,11451,2021-10-30
4156,drakeball-token,0,11442,2021-10-31
4157,drakeball-token,0,11437,2021-11-01
4158,drakeball-token,0,11420,2021-11-02
4159,drakeball-token,0,11419,2021-11-03
4160,drakeball-token,0,11411,2021-11-04
4161,drakeball-token,0,11408,2021-11-05
4162,drakeball-token,0,0,2021-11-06
4163,drakeball-token,0,0,2021-11-07
4164,drakeball-token,0,0,2021-11-08
4165,drakeball-token,0,0,2021-11-09
4166,drakeball-token,0,0,2021-11-10
4167,drakeball-token,0,0,2021-11-11
4168,drakeball-token,0,0,2021-11-12
4169,drakeball-token,0,0,2021-11-13
4170,drakeball-token,0,0,2021-11-14
4171,drakeball-token,0,0,2021-11-15
4172,drakeball-token,0,0,2021-11-16
4173,drakeball-token,0,0,2021-11-16
4174,delta-theta,0,13775,2021-10-18
4175,delta-theta,0,13762,2021-10-19
4176,delta-theta,0,13766,2021-10-20
4177,delta-theta,0,13773,2021-10-21
4178,delta-theta,0,13779,2021-10-22
4179,delta-theta,0,13778,2021-10-23
4180,delta-theta,0,13776,2021-10-24
4181,delta-theta,0,13760,2021-10-25
4182,delta-theta,0,13752,2021-10-26
4183,delta-theta,0,13726,2021-10-27
4184,delta-theta,0,13719,2021-10-28
4185,delta-theta,0,13704,2021-10-29
4186,delta-theta,0,13702,2021-10-30
4187,delta-theta,0,13687,2021-10-31
4188,delta-theta,0,13685,2021-11-01
4189,delta-theta,0,13676,2021-11-02
4190,delta-theta,0,13651,2021-11-03
4191,delta-theta,0,13652,2021-11-04
4192,delta-theta,0,13654,2021-11-05
4193,delta-theta,0,13647,2021-11-06
4194,delta-theta,0,13646,2021-11-07
4195,delta-theta,0,13647,2021-11-08
4196,delta-theta,0,13643,2021-11-09
4197,delta-theta,0,13639,2021-11-10
4198,delta-theta,0,13613,2021-11-11
4199,delta-theta,0,13614,2021-11-12
4200,delta-theta,0,13636,2021-11-13
4201,delta-theta,0,13642,2021-11-14
4202,delta-theta,0,13643,2021-11-15
4203,delta-theta,0,13658,2021-11-16
4204,delta-theta,0,13658,2021-11-16
4205,secured-moonrat-token,0,35632,2021-10-18
4206,secured-moonrat-token,0,35605,2021-10-19
4207,secured-moonrat-token,0,35561,2021-10-20
4208,secured-moonrat-token,0,35547,2021-10-21
4209,secured-moonrat-token,0,35507,2021-10-22
4210,secured-moonrat-token,0,35461,2021-10-23
4211,secured-moonrat-token,0,35444,2021-10-24
4212,secured-moonrat-token,0,35416,2021-10-25
4213,secured-moonrat-token,0,35377,2021-10-26
4214,secured-moonrat-token,0,35286,2021-10-27
4215,secured-moonrat-token,0,35258,2021-10-28
4216,secured-moonrat-token,0,35240,2021-10-29
4217,secured-moonrat-token,0,35209,2021-10-30
4218,secured-moonrat-token,0,35183,2021-10-31
4219,secured-moonrat-token,0,35156,2021-11-01
4220,secured-moonrat-token,0,35113,2021-11-02
4221,secured-moonrat-token,0,35105,2021-11-03
4222,secured-moonrat-token,0,35085,2021-11-04
4223,secured-moonrat-token,0,35061,2021-11-05
4224,secured-moonrat-token,0,35037,2021-11-06
4225,secured-moonrat-token,0,35016,2021-11-07
4226,secured-moonrat-token,0,35012,2021-11-08
4227,secured-moonrat-token,0,35137,2021-11-09
4228,secured-moonrat-token,0,35875,2021-11-10
4229,secured-moonrat-token,0,35981,2021-11-11
4230,secured-moonrat-token,0,35986,2021-11-12
4231,secured-moonrat-token,0,36051,2021-11-13
4232,secured-moonrat-token,0,36137,2021-11-14
4233,secured-moonrat-token,0,36152,2021-11-15
4234,secured-moonrat-token,0,36128,2021-11-16
4235,secured-moonrat-token,0,36128,2021-11-16
4236,xsl-labs,0,18157,2021-10-18
4237,xsl-labs,0,18161,2021-10-19
4238,xsl-labs,0,18186,2021-10-20
4239,xsl-labs,0,18196,2021-10-21
4240,xsl-labs,0,18194,2021-10-22
4241,xsl-labs,0,18199,2021-10-23
4242,xsl-labs,0,18203,2021-10-24
4243,xsl-labs,0,0,2021-10-25
4244,xsl-labs,0,18222,2021-10-26
4245,xsl-labs,0,18228,2021-10-27
4246,xsl-labs,0,18223,2021-10-28
4247,xsl-labs,0,18225,2021-10-29
4248,xsl-labs,0,18227,2021-10-30
4249,xsl-labs,0,18227,2021-10-31
4250,xsl-labs,0,18232,2021-11-01
4251,xsl-labs,0,18241,2021-11-02
4252,xsl-labs,0,18252,2021-11-03
4253,xsl-labs,0,18263,2021-11-04
4254,xsl-labs,0,18279,2021-11-05
4255,xsl-labs,0,18302,2021-11-06
4256,xsl-labs,0,0,2021-11-07
4257,xsl-labs,0,18329,2021-11-08
4258,xsl-labs,0,18337,2021-11-09
4259,xsl-labs,0,18345,2021-11-10
4260,xsl-labs,0,18358,2021-11-11
4261,xsl-labs,0,18349,2021-11-12
4262,xsl-labs,0,0,2021-11-13
4263,xsl-labs,0,18371,2021-11-14
4264,xsl-labs,0,18392,2021-11-15
4265,xsl-labs,0,18441,2021-11-16
4266,xsl-labs,0,18441,2021-11-16
4267,wizard-token,0,33982,2021-10-18
4268,wizard-token,0,33955,2021-10-19
4269,wizard-token,0,33911,2021-10-20
4270,wizard-token,0,33900,2021-10-21
4271,wizard-token,0,33863,2021-10-22
4272,wizard-token,0,33797,2021-10-23
4273,wizard-token,0,33777,2021-10-24
4274,wizard-token,0,33744,2021-10-25
4275,wizard-token,0,33697,2021-10-26
4276,wizard-token,0,33580,2021-10-27
4277,wizard-token,0,33538,2021-10-28
4278,wizard-token,0,33525,2021-10-29
4279,wizard-token,0,33500,2021-10-30
4280,wizard-token,0,33577,2021-10-31
4281,wizard-token,0,34602,2021-11-01
4282,wizard-token,0,34578,2021-11-02
4283,wizard-token,0,34579,2021-11-03
4284,wizard-token,0,34559,2021-11-04
4285,wizard-token,0,34537,2021-11-05
4286,wizard-token,0,34518,2021-11-06
4287,wizard-token,0,34495,2021-11-07
4288,wizard-token,0,34487,2021-11-08
4289,wizard-token,0,34451,2021-11-09
4290,wizard-token,0,34442,2021-11-10
4291,wizard-token,0,34457,2021-11-11
4292,wizard-token,0,34425,2021-11-12
4293,wizard-token,0,34485,2021-11-13
4294,wizard-token,0,34482,2021-11-14
4295,wizard-token,0,34449,2021-11-15
4296,wizard-token,0,34426,2021-11-16
4297,wizard-token,0,34426,2021-11-16
4298,anime-token,0,3233,2021-10-18
4299,anime-token,0,3233,2021-10-19
4300,anime-token,0,3227,2021-10-20
4301,anime-token,0,3227,2021-10-21
4302,anime-token,0,3232,2021-10-22
4303,anime-token,0,3214,2021-10-23
4304,anime-token,0,3220,2021-10-24
4305,anime-token,0,0,2021-10-25
4306,anime-token,0,0,2021-10-26
4307,anime-token,0,3212,2021-10-27
4308,anime-token,0,3217,2021-10-28
4309,anime-token,0,3210,2021-10-29
4310,anime-token,0,3194,2021-10-30
4311,anime-token,0,0,2021-10-31
4312,anime-token,0,3189,2021-11-01
4313,anime-token,0,3186,2021-11-02
4314,anime-token,0,3185,2021-11-03
4315,anime-token,0,3177,2021-11-04
4316,anime-token,0,0,2021-11-05
4317,anime-token,0,0,2021-11-06
4318,anime-token,0,0,2021-11-07
4319,anime-token,0,0,2021-11-08
4320,anime-token,0,3213,2021-11-09
4321,anime-token,0,3234,2021-11-10
4322,anime-token,0,3237,2021-11-11
4323,anime-token,0,0,2021-11-12
4324,anime-token,0,0,2021-11-13
4325,anime-token,0,3261,2021-11-14
4326,anime-token,0,3271,2021-11-15
4327,anime-token,0,3268,2021-11-16
4328,anime-token,0,3268,2021-11-16
4329,limeswap,0,1322,2021-10-29
4330,limeswap,0,1322,2021-10-30
4331,limeswap,0,0,2021-10-31
4332,limeswap,0,0,2021-11-01
4333,limeswap,0,1319,2021-11-02
4334,limeswap,0,1320,2021-11-03
4335,limeswap,0,1320,2021-11-04
4336,limeswap,0,0,2021-11-05
4337,limeswap,0,0,2021-11-06
4338,limeswap,0,1319,2021-11-07
4339,limeswap,0,0,2021-11-08
4340,limeswap,0,1318,2021-11-09
4341,limeswap,0,1315,2021-11-10
4342,limeswap,0,1316,2021-11-11
4343,limeswap,0,0,2021-11-12
4344,limeswap,0,0,2021-11-13
4345,limeswap,0,1329,2021-11-14
4346,limeswap,0,1328,2021-11-15
4347,limeswap,0,1328,2021-11-15
4348,limeswap,0,1336,2021-11-16
4349,mound-token,0,143523,2021-10-18
4350,mound-token,0,143756,2021-10-19
4351,mound-token,0,144043,2021-10-20
4352,mound-token,0,144344,2021-10-21
4353,mound-token,0,144698,2021-10-22
4354,mound-token,0,145009,2021-10-23
4355,mound-token,0,145340,2021-10-24
4356,mound-token,0,145615,2021-10-25
4357,mound-token,0,0,2021-10-26
4358,mound-token,0,146224,2021-10-27
4359,mound-token,0,146617,2021-10-28
4360,mound-token,0,0,2021-10-29
4361,mound-token,0,147601,2021-10-30
4362,mound-token,0,148021,2021-10-31
4363,mound-token,0,148346,2021-11-01
4364,mound-token,0,148738,2021-11-02
4365,mound-token,0,149113,2021-11-03
4366,mound-token,0,149484,2021-11-04
4367,mound-token,0,0,2021-11-05
4368,mound-token,0,150237,2021-11-06
4369,mound-token,0,0,2021-11-07
4370,mound-token,0,0,2021-11-08
4371,mound-token,0,151200,2021-11-09
4372,mound-token,0,151528,2021-11-10
4373,mound-token,0,152000,2021-11-11
4374,mound-token,0,0,2021-11-12
4375,mound-token,0,0,2021-11-13
4376,mound-token,0,0,2021-11-14
4377,mound-token,0,153537,2021-11-15
4378,mound-token,0,153968,2021-11-16
4379,mound-token,0,153968,2021-11-16
4380,binance-peg-ontology,0,0,2021-10-18
4381,binance-peg-ontology,0,164303,2021-10-19
4382,binance-peg-ontology,0,164732,2021-10-20
4383,binance-peg-ontology,0,165040,2021-10-21
4384,binance-peg-ontology,0,0,2021-10-22
4385,binance-peg-ontology,0,0,2021-10-23
4386,binance-peg-ontology,0,166603,2021-10-24
4387,binance-peg-ontology,0,0,2021-10-25
4388,binance-peg-ontology,0,0,2021-10-26
4389,binance-peg-ontology,0,168624,2021-10-27
4390,binance-peg-ontology,0,169886,2021-10-28
4391,binance-peg-ontology,0,170333,2021-10-29
4392,binance-peg-ontology,0,0,2021-10-30
4393,binance-peg-ontology,0,170806,2021-10-31
4394,binance-peg-ontology,0,0,2021-11-01
4395,binance-peg-ontology,0,171428,2021-11-02
4396,binance-peg-ontology,0,171694,2021-11-03
4397,binance-peg-ontology,0,171935,2021-11-04
4398,binance-peg-ontology,0,0,2021-11-05
4399,binance-peg-ontology,0,0,2021-11-06
4400,binance-peg-ontology,0,0,2021-11-07
4401,binance-peg-ontology,0,0,2021-11-08
4402,binance-peg-ontology,0,173095,2021-11-09
4403,binance-peg-ontology,0,173423,2021-11-10
4404,binance-peg-ontology,0,173614,2021-11-11
4405,binance-peg-ontology,0,0,2021-11-12
4406,binance-peg-ontology,0,0,2021-11-13
4407,binance-peg-ontology,0,175760,2021-11-14
4408,binance-peg-ontology,0,176009,2021-11-15
4409,binance-peg-ontology,0,176180,2021-11-16
4410,binance-peg-ontology,0,176180,2021-11-16
4411,dtube-coin,0,3579,2021-10-18
4412,dtube-coin,0,3580,2021-10-19
4413,dtube-coin,0,3580,2021-10-20
4414,dtube-coin,0,3581,2021-10-21
4415,dtube-coin,0,3582,2021-10-22
4416,dtube-coin,0,3584,2021-10-23
4417,dtube-coin,0,3583,2021-10-24
4418,dtube-coin,0,3583,2021-10-25
4419,dtube-coin,0,3584,2021-10-26
4420,dtube-coin,0,3583,2021-10-27
4421,dtube-coin,0,3586,2021-10-28
4422,dtube-coin,0,3587,2021-10-29
4423,dtube-coin,0,3589,2021-10-30
4424,dtube-coin,0,3589,2021-10-31
4425,dtube-coin,0,3593,2021-11-01
4426,dtube-coin,0,3594,2021-11-02
4427,dtube-coin,0,3602,2021-11-03
4428,dtube-coin,0,3608,2021-11-04
4429,dtube-coin,0,3611,2021-11-05
4430,dtube-coin,0,3611,2021-11-06
4431,dtube-coin,0,3614,2021-11-07
4432,dtube-coin,0,3615,2021-11-08
4433,dtube-coin,0,3618,2021-11-09
4434,dtube-coin,0,3618,2021-11-10
4435,dtube-coin,0,3725,2021-11-11
4436,dtube-coin,0,3748,2021-11-12
4437,dtube-coin,0,3758,2021-11-13
4438,dtube-coin,0,3761,2021-11-14
4439,dtube-coin,0,3770,2021-11-15
4440,dtube-coin,0,3775,2021-11-16
4441,dtube-coin,0,3775,2021-11-16
4442,yieldpanda,0,0,2021-09-20
4443,xpool,0,17604,2021-10-18
4444,xpool,0,17589,2021-10-19
4445,xpool,0,17582,2021-10-20
4446,xpool,0,17580,2021-10-21
4447,xpool,0,0,2021-10-22
4448,xpool,0,17560,2021-10-23
4449,xpool,0,17553,2021-10-24
4450,xpool,0,17553,2021-10-25
4451,xpool,0,17541,2021-10-26
4452,xpool,0,17514,2021-10-27
4453,xpool,0,17504,2021-10-28
4454,xpool,0,17498,2021-10-29
4455,xpool,0,17483,2021-10-30
4456,xpool,0,17472,2021-10-31
4457,xpool,0,17469,2021-11-01
4458,xpool,0,17460,2021-11-02
4459,xpool,0,17453,2021-11-03
4460,xpool,0,17433,2021-11-04
4461,xpool,0,0,2021-11-05
4462,xpool,0,17435,2021-11-06
4463,xpool,0,0,2021-11-07
4464,xpool,0,0,2021-11-08
4465,xpool,0,17430,2021-11-09
4466,xpool,0,17427,2021-11-10
4467,xpool,0,17418,2021-11-11
4468,xpool,0,0,2021-11-12
4469,xpool,0,17449,2021-11-13
4470,xpool,0,17449,2021-11-14
4471,xpool,0,17459,2021-11-15
4472,xpool,0,17454,2021-11-16
4473,xpool,0,17454,2021-11-16
4474,uno-re,0,47993,2021-10-18
4475,uno-re,0,48191,2021-10-19
4476,uno-re,0,48345,2021-10-20
4477,uno-re,0,48382,2021-10-21
4478,uno-re,0,48576,2021-10-22
4479,uno-re,0,48687,2021-10-23
4480,uno-re,0,48599,2021-10-24
4481,uno-re,0,48743,2021-10-25
4482,uno-re,0,48800,2021-10-26
4483,uno-re,0,49060,2021-10-27
4484,uno-re,0,49144,2021-10-28
4485,uno-re,0,49245,2021-10-29
4486,uno-re,0,48323,2021-10-30
4487,uno-re,0,48458,2021-10-31
4488,uno-re,0,48739,2021-11-01
4489,uno-re,0,48889,2021-11-02
4490,uno-re,0,49028,2021-11-03
4491,uno-re,0,49586,2021-11-04
4492,uno-re,0,49879,2021-11-05
4493,uno-re,0,49966,2021-11-06
4494,uno-re,0,50083,2021-11-07
4495,uno-re,0,50197,2021-11-08
4496,uno-re,0,50555,2021-11-09
4497,uno-re,0,50795,2021-11-10
4498,uno-re,0,50974,2021-11-11
4499,uno-re,0,51024,2021-11-12
4500,uno-re,0,51112,2021-11-13
4501,uno-re,0,51206,2021-11-14
4502,uno-re,0,51311,2021-11-15
4503,uno-re,0,51490,2021-11-16
4504,uno-re,0,51490,2021-11-16
4505,spacecowboy,0,0,2021-10-18
4506,spacecowboy,0,0,2021-10-19
4507,spacecowboy,0,0,2021-10-20
4508,spacecowboy,0,0,2021-10-21
4509,spacecowboy,0,0,2021-10-22
4510,spacecowboy,0,0,2021-10-23
4511,spacecowboy,0,0,2021-10-24
4512,spacecowboy,0,0,2021-10-25
4513,spacecowboy,0,0,2021-10-26
4514,spacecowboy,0,0,2021-10-27
4515,spacecowboy,0,0,2021-10-28
4516,spacecowboy,0,0,2021-10-29
4517,spacecowboy,0,0,2021-10-30
4518,spacecowboy,0,0,2021-10-31
4519,spacecowboy,0,0,2021-11-01
4520,spacecowboy,0,0,2021-11-02
4521,spacecowboy,0,0,2021-11-03
4522,spacecowboy,0,0,2021-11-04
4523,spacecowboy,0,0,2021-11-05
4524,spacecowboy,0,0,2021-11-06
4525,spacecowboy,0,0,2021-11-07
4526,spacecowboy,0,0,2021-11-08
4527,spacecowboy,0,0,2021-11-09
4528,spacecowboy,0,0,2021-11-10
4529,spacecowboy,0,0,2021-11-11
4530,spacecowboy,0,0,2021-11-12
4531,spacecowboy,0,0,2021-11-13
4532,spacecowboy,0,0,2021-11-14
4533,spacecowboy,0,0,2021-11-15
4534,spacecowboy,0,0,2021-11-16
4535,spacecowboy,0,0,2021-11-16
4536,bakery-soccer-ball,0,0,2021-06-23
4537,shibance-token,0,0,2021-10-18
4538,shibance-token,0,0,2021-10-19
4539,shibance-token,0,0,2021-10-20
4540,shibance-token,0,0,2021-10-21
4541,shibance-token,0,0,2021-10-22
4542,shibance-token,0,0,2021-10-23
4543,shibance-token,0,0,2021-10-24
4544,shibance-token,0,0,2021-10-25
4545,shibance-token,0,0,2021-10-26
4546,shibance-token,0,0,2021-10-27
4547,shibance-token,0,0,2021-10-28
4548,shibance-token,0,0,2021-10-29
4549,shibance-token,0,0,2021-10-30
4550,shibance-token,0,0,2021-10-31
4551,shibance-token,0,0,2021-11-01
4552,shibance-token,0,0,2021-11-02
4553,shibance-token,0,0,2021-11-03
4554,shibance-token,0,0,2021-11-04
4555,shibance-token,0,0,2021-11-05
4556,shibance-token,0,0,2021-11-06
4557,shibance-token,0,0,2021-11-07
4558,shibance-token,0,0,2021-11-08
4559,shibance-token,0,0,2021-11-09
4560,shibance-token,0,0,2021-11-10
4561,shibance-token,0,0,2021-11-11
4562,shibance-token,0,0,2021-11-12
4563,shibance-token,0,0,2021-11-13
4564,shibance-token,0,0,2021-11-14
4565,shibance-token,0,0,2021-11-15
4566,shibance-token,0,0,2021-11-16
4567,shibance-token,0,0,2021-11-16
4568,shard,0,72569,2021-10-18
4569,shard,0,72484,2021-10-19
4570,shard,0,72446,2021-10-20
4571,shard,0,72436,2021-10-21
4572,shard,0,0,2021-10-22
4573,shard,0,72337,2021-10-23
4574,shard,0,72290,2021-10-24
4575,shard,0,72231,2021-10-25
4576,shard,0,0,2021-10-26
4577,shard,0,71909,2021-10-27
4578,shard,0,71806,2021-10-28
4579,shard,0,71765,2021-10-29
4580,shard,0,0,2021-10-30
4581,shard,0,71680,2021-10-31
4582,shard,0,71641,2021-11-01
4583,shard,0,71616,2021-11-02
4584,shard,0,71586,2021-11-03
4585,shard,0,71553,2021-11-04
4586,shard,0,0,2021-11-05
4587,shard,0,71484,2021-11-06
4588,shard,0,0,2021-11-07
4589,shard,0,71430,2021-11-08
4590,shard,0,71398,2021-11-09
4591,shard,0,71379,2021-11-10
4592,shard,0,71345,2021-11-11
4593,shard,0,0,2021-11-12
4594,shard,0,71402,2021-11-13
4595,shard,0,71365,2021-11-14
4596,shard,0,71357,2021-11-15
4597,shard,0,71345,2021-11-16
4598,shard,0,71345,2021-11-16
4599,wbnb,0,0,2021-10-18
4600,wbnb,0,0,2021-10-19
4601,wbnb,0,0,2021-10-20
4602,wbnb,0,0,2021-10-21
4603,wbnb,0,0,2021-10-22
4604,wbnb,0,0,2021-10-23
4605,wbnb,0,0,2021-10-24
4606,wbnb,0,0,2021-10-25
4607,wbnb,0,0,2021-10-26
4608,wbnb,0,0,2021-10-27
4609,wbnb,0,0,2021-10-28
4610,wbnb,0,0,2021-10-29
4611,wbnb,0,0,2021-10-30
4612,wbnb,0,0,2021-10-31
4613,wbnb,0,0,2021-11-01
4614,wbnb,0,0,2021-11-02
4615,wbnb,0,0,2021-11-03
4616,wbnb,0,0,2021-11-04
4617,wbnb,0,0,2021-11-05
4618,wbnb,0,0,2021-11-06
4619,wbnb,0,0,2021-11-07
4620,wbnb,0,0,2021-11-08
4621,wbnb,0,0,2021-11-09
4622,wbnb,0,0,2021-11-10
4623,wbnb,0,0,2021-11-11
4624,wbnb,0,0,2021-11-12
4625,wbnb,0,0,2021-11-13
4626,wbnb,0,0,2021-11-14
4627,wbnb,0,0,2021-11-15
4628,wbnb,0,0,2021-11-16
4629,wbnb,0,0,2021-11-16
4630,pumpy-farm,0,1475,2021-10-18
4631,pumpy-farm,0,1474,2021-10-19
4632,pumpy-farm,0,1468,2021-10-20
4633,pumpy-farm,0,1467,2021-10-21
4634,pumpy-farm,0,1468,2021-10-22
4635,pumpy-farm,0,1462,2021-10-23
4636,pumpy-farm,0,1459,2021-10-24
4637,pumpy-farm,0,1461,2021-10-25
4638,pumpy-farm,0,1459,2021-10-26
4639,pumpy-farm,0,1457,2021-10-27
4640,pumpy-farm,0,1456,2021-10-28
4641,pumpy-farm,0,1455,2021-10-29
4642,pumpy-farm,0,1454,2021-10-30
4643,pumpy-farm,0,1456,2021-10-31
4644,pumpy-farm,0,1457,2021-11-01
4645,pumpy-farm,0,1452,2021-11-02
4646,pumpy-farm,0,1453,2021-11-03
4647,pumpy-farm,0,1452,2021-11-04
4648,pumpy-farm,0,1450,2021-11-05
4649,pumpy-farm,0,1450,2021-11-06
4650,pumpy-farm,0,1453,2021-11-07
4651,pumpy-farm,0,1451,2021-11-08
4652,pumpy-farm,0,1452,2021-11-09
4653,pumpy-farm,0,1448,2021-11-10
4654,pumpy-farm,0,1444,2021-11-11
4655,pumpy-farm,0,1445,2021-11-12
4656,pumpy-farm,0,1445,2021-11-13
4657,pumpy-farm,0,1444,2021-11-14
4658,pumpy-farm,0,1444,2021-11-14
4659,pumpy-farm,0,1444,2021-11-15
4660,kebab-token,0,15386,2021-10-18
4661,kebab-token,0,15373,2021-10-19
4662,kebab-token,0,15365,2021-10-20
4663,kebab-token,0,15359,2021-10-21
4664,kebab-token,0,0,2021-10-22
4665,kebab-token,0,15353,2021-10-23
4666,kebab-token,0,15353,2021-10-25
4667,kebab-token,0,15349,2021-10-26
4668,kebab-token,0,15319,2021-10-27
4669,kebab-token,0,15312,2021-10-28
4670,kebab-token,0,15299,2021-11-02
4671,kebab-token,0,15282,2021-11-03
4672,kebab-token,0,15279,2021-11-04
4673,kebab-token,0,0,2021-11-05
4674,kebab-token,0,15269,2021-11-06
4675,kebab-token,0,15267,2021-11-07
4676,kebab-token,0,15267,2021-11-08
4677,kebab-token,0,15268,2021-11-09
4678,kebab-token,0,15300,2021-11-10
4679,kebab-token,0,15277,2021-11-11
4680,kebab-token,0,0,2021-11-12
4681,kebab-token,0,15277,2021-11-13
4682,kebab-token,0,15273,2021-11-14
4683,kebab-token,0,15277,2021-11-15
4684,kebab-token,0,15273,2021-11-16
4685,kebab-token,0,15273,2021-11-16
4686,mochiswap,0,0,2021-11-07
4687,mochiswap,0,7805,2021-11-08
4688,mochiswap,0,7833,2021-11-09
4689,mochiswap,0,7833,2021-11-09
4690,mochiswap,0,7873,2021-11-10
4691,amnext,0,17070,2021-10-18
4692,amnext,0,17024,2021-10-19
4693,amnext,0,16954,2021-10-20
4694,amnext,0,16934,2021-10-21
4695,amnext,0,0,2021-10-22
4696,amnext,0,16800,2021-10-23
4697,amnext,0,16813,2021-10-24
4698,amnext,0,0,2021-10-25
4699,amnext,0,16746,2021-10-26
4700,amnext,0,16645,2021-10-27
4701,amnext,0,16612,2021-10-28
4702,amnext,0,16552,2021-10-29
4703,amnext,0,16495,2021-10-30
4704,amnext,0,16424,2021-10-31
4705,amnext,0,16382,2021-11-01
4706,amnext,0,16357,2021-11-02
4707,amnext,0,16344,2021-11-03
4708,amnext,0,16309,2021-11-04
4709,amnext,0,0,2021-11-05
4710,amnext,0,16191,2021-11-06
4711,amnext,0,0,2021-11-07
4712,amnext,0,16143,2021-11-08
4713,amnext,0,16095,2021-11-09
4714,amnext,0,16093,2021-11-10
4715,amnext,0,16077,2021-11-11
4716,amnext,0,0,2021-11-12
4717,amnext,0,16043,2021-11-13
4718,amnext,0,16026,2021-11-14
4719,amnext,0,15974,2021-11-15
4720,amnext,0,15919,2021-11-16
4721,amnext,0,15919,2021-11-16
4722,0xmonero,0,1887,2021-10-18
4723,0xmonero,0,1888,2021-10-19
4724,0xmonero,0,1886,2021-10-20
4725,0xmonero,0,1887,2021-10-21
4726,0xmonero,0,1887,2021-10-22
4727,0xmonero,0,1887,2021-10-23
4728,0xmonero,0,1887,2021-10-24
4729,0xmonero,0,1886,2021-10-25
4730,0xmonero,0,1885,2021-10-26
4731,0xmonero,0,1875,2021-10-27
4732,0xmonero,0,0,2021-10-28
4733,0xmonero,0,1876,2021-10-29
4734,0xmonero,0,1877,2021-10-30
4735,0xmonero,0,1876,2021-10-31
4736,0xmonero,0,1875,2021-11-01
4737,0xmonero,0,1875,2021-11-02
4738,0xmonero,0,1876,2021-11-03
4739,0xmonero,0,1877,2021-11-04
4740,0xmonero,0,1877,2021-11-05
4741,0xmonero,0,1880,2021-11-06
4742,0xmonero,0,1879,2021-11-07
4743,0xmonero,0,1879,2021-11-08
4744,0xmonero,0,1878,2021-11-09
4745,0xmonero,0,1878,2021-11-10
4746,0xmonero,0,1878,2021-11-11
4747,0xmonero,0,1877,2021-11-12
4748,0xmonero,0,1882,2021-11-13
4749,0xmonero,0,1881,2021-11-14
4750,0xmonero,0,1880,2021-11-15
4751,0xmonero,0,1880,2021-11-16
4752,0xmonero,0,1880,2021-11-16
4753,monster-slayer-cash,0,0,2021-09-20
4754,super-algorithmic-token,0,3363,2021-10-20
4755,super-algorithmic-token,0,3359,2021-10-21
4756,super-algorithmic-token,0,3351,2021-10-26
4757,super-algorithmic-token,0,3341,2021-10-27
4758,super-algorithmic-token,0,3342,2021-10-28
4759,super-algorithmic-token,0,3338,2021-10-29
4760,super-algorithmic-token,0,3339,2021-10-30
4761,super-algorithmic-token,0,0,2021-10-31
